x1,x2,label
325.0,88.0,1.0
244.0,474.0,1.0
394.0,907.0,1.0
501.0,650.0,1.0
155.0,167.0,1.0
204.0,323.0,1.0
198.0,1123.0,1.0
213.0,259.0,1.0
383.0,843.0,1.0
197.0,306.0,1.0
386.0,42.0,1.0
306.0,441.0,1.0
175.0,892.0,1.0
183.0,902.0,1.0
226.0,1031.0,1.0
390.0,692.0,1.0
114.0,543.0,1.0
89.0,784.0,1.0
489.0,93.0,1.0
511.0,180.0,1.0
444.0,647.0,1.0
97.0,989.0,1.0
146.0,776.0,1.0
534.0,696.0,1.0
112.0,491.0,1.0
402.0,38.0,1.0
197.0,374.0,1.0
122.0,752.0,1.0
446.0,261.0,1.0
113.0,542.0,1.0
404.0,660.0,1.0
537.0,731.0,1.0
176.0,816.0,1.0
304.0,314.0,1.0
389.0,691.0,1.0
329.0,1090.0,1.0
200.0,315.0,1.0
222.0,1029.0,1.0
143.0,820.0,1.0
405.0,249.0,1.0
181.0,469.0,1.0
186.0,222.0,1.0
422.0,491.0,1.0
535.0,499.0,1.0
371.0,763.0,1.0
108.0,137.0,1.0
192.0,821.0,1.0
388.0,684.0,1.0
143.0,362.0,1.0
328.0,1107.0,1.0
113.0,251.0,1.0
199.0,237.0,1.0
139.0,551.0,1.0
182.0,497.0,1.0
118.0,234.0,1.0
533.0,720.0,1.0
166.0,191.0,1.0
126.0,270.0,1.0
188.0,451.0,1.0
114.0,723.0,1.0
480.0,978.0,1.0
430.0,779.0,1.0
219.0,447.0,1.0
82.0,230.0,1.0
340.0,308.0,1.0
151.0,141.0,1.0
506.0,655.0,1.0
319.0,246.0,1.0
400.0,672.0,1.0
324.0,263.0,1.0
370.0,385.0,1.0
150.0,824.0,1.0
117.0,178.0,1.0
201.0,87.0,1.0
446.0,263.0,1.0
397.0,496.0,1.0
106.0,1026.0,1.0
159.0,815.0,1.0
307.0,316.0,1.0
135.0,353.0,1.0
259.0,491.0,1.0
197.0,562.0,1.0
196.0,229.0,1.0
194.0,1126.0,1.0
374.0,393.0,1.0
172.0,1114.0,1.0
440.0,531.0,1.0
209.0,335.0,1.0
312.0,1143.0,1.0
178.0,902.0,1.0
153.0,553.0,1.0
500.0,112.0,1.0
369.0,47.0,1.0
119.0,813.0,1.0
410.0,248.0,1.0
318.0,113.0,1.0
121.0,787.0,1.0
147.0,822.0,1.0
230.0,272.0,1.0
313.0,151.0,1.0
140.0,1077.0,1.0
131.0,681.0,1.0
101.0,172.0,1.0
495.0,234.0,1.0
98.0,931.0,1.0
215.0,260.0,1.0
461.0,638.0,1.0
320.0,273.0,1.0
187.0,295.0,1.0
175.0,795.0,1.0
181.0,486.0,1.0
139.0,497.0,1.0
85.0,255.0,1.0
461.0,821.0,1.0
170.0,278.0,1.0
171.0,685.0,1.0
119.0,546.0,1.0
161.0,869.0,1.0
423.0,482.0,1.0
440.0,779.0,1.0
483.0,1044.0,1.0
391.0,239.0,1.0
306.0,316.0,1.0
75.0,75.0,1.0
374.0,842.0,1.0
199.0,795.0,1.0
373.0,41.0,1.0
341.0,476.0,1.0
307.0,158.0,1.0
122.0,544.0,1.0
228.0,933.0,1.0
430.0,645.0,1.0
168.0,182.0,1.0
153.0,100.0,1.0
327.0,1120.0,1.0
495.0,846.0,1.0
370.0,781.0,1.0
120.0,191.0,1.0
130.0,299.0,1.0
238.0,1027.0,1.0
230.0,832.0,1.0
95.0,994.0,1.0
138.0,791.0,1.0
445.0,535.0,1.0
317.0,266.0,1.0
191.0,226.0,1.0
534.0,501.0,1.0
399.0,926.0,1.0
233.0,1030.0,1.0
93.0,984.0,1.0
180.0,687.0,1.0
391.0,407.0,1.0
325.0,1093.0,1.0
176.0,79.0,1.0
419.0,658.0,1.0
210.0,1034.0,1.0
351.0,58.0,1.0
251.0,863.0,1.0
107.0,787.0,1.0
411.0,656.0,1.0
303.0,365.0,1.0
388.0,692.0,1.0
408.0,963.0,1.0
389.0,687.0,1.0
165.0,176.0,1.0
151.0,119.0,1.0
405.0,945.0,1.0
377.0,807.0,1.0
133.0,539.0,1.0
208.0,799.0,1.0
154.0,854.0,1.0
176.0,212.0,1.0
214.0,805.0,1.0
362.0,47.0,1.0
174.0,682.0,1.0
156.0,829.0,1.0
322.0,262.0,1.0
241.0,467.0,1.0
199.0,87.0,1.0
174.0,478.0,1.0
509.0,175.0,1.0
302.0,415.0,1.0
519.0,664.0,1.0
405.0,962.0,1.0
155.0,154.0,1.0
129.0,496.0,1.0
186.0,380.0,1.0
92.0,280.0,1.0
202.0,324.0,1.0
160.0,870.0,1.0
149.0,372.0,1.0
351.0,349.0,1.0
76.0,76.0,1.0
137.0,361.0,1.0
488.0,1045.0,1.0
145.0,131.0,1.0
311.0,185.0,1.0
180.0,487.0,1.0
540.0,737.0,1.0
340.0,319.0,1.0
132.0,81.0,1.0
124.0,300.0,1.0
381.0,746.0,1.0
482.0,1001.0,1.0
92.0,226.0,1.0
378.0,800.0,1.0
94.0,991.0,1.0
170.0,277.0,1.0
91.0,488.0,1.0
374.0,807.0,1.0
321.0,455.0,1.0
228.0,567.0,1.0
235.0,273.0,1.0
500.0,218.0,1.0
354.0,350.0,1.0
302.0,427.0,1.0
201.0,562.0,1.0
79.0,187.0,1.0
194.0,304.0,1.0
419.0,482.0,1.0
223.0,827.0,1.0
154.0,817.0,1.0
415.0,651.0,1.0
154.0,151.0,1.0
326.0,464.0,1.0
245.0,258.0,1.0
94.0,493.0,1.0
422.0,478.0,1.0
458.0,53.0,1.0
177.0,497.0,1.0
134.0,346.0,1.0
98.0,279.0,1.0
99.0,271.0,1.0
118.0,793.0,1.0
96.0,219.0,1.0
201.0,367.0,1.0
289.0,1148.0,1.0
238.0,465.0,1.0
258.0,924.0,1.0
89.0,240.0,1.0
350.0,54.0,1.0
247.0,1143.0,1.0
478.0,66.0,1.0
436.0,789.0,1.0
425.0,986.0,1.0
376.0,492.0,1.0
90.0,547.0,1.0
429.0,1001.0,1.0
132.0,681.0,1.0
416.0,655.0,1.0
442.0,1021.0,1.0
128.0,314.0,1.0
118.0,252.0,1.0
296.0,392.0,1.0
108.0,269.0,1.0
540.0,753.0,1.0
113.0,224.0,1.0
486.0,525.0,1.0
156.0,847.0,1.0
213.0,564.0,1.0
136.0,337.0,1.0
196.0,232.0,1.0
160.0,167.0,1.0
393.0,688.0,1.0
321.0,1124.0,1.0
536.0,749.0,1.0
455.0,43.0,1.0
323.0,1121.0,1.0
543.0,531.0,1.0
438.0,40.0,1.0
137.0,807.0,1.0
167.0,1105.0,1.0
94.0,1005.0,1.0
208.0,1033.0,1.0
381.0,767.0,1.0
312.0,193.0,1.0
424.0,481.0,1.0
185.0,561.0,1.0
164.0,84.0,1.0
507.0,196.0,1.0
410.0,418.0,1.0
506.0,197.0,1.0
322.0,1132.0,1.0
300.0,401.0,1.0
175.0,79.0,1.0
99.0,222.0,1.0
472.0,1048.0,1.0
209.0,1006.0,1.0
82.0,184.0,1.0
258.0,556.0,1.0
497.0,843.0,1.0
109.0,277.0,1.0
99.0,270.0,1.0
416.0,418.0,1.0
304.0,343.0,1.0
537.0,757.0,1.0
436.0,525.0,1.0
204.0,325.0,1.0
155.0,555.0,1.0
168.0,188.0,1.0
209.0,86.0,1.0
536.0,768.0,1.0
79.0,190.0,1.0
108.0,496.0,1.0
534.0,804.0,1.0
402.0,417.0,1.0
77.0,186.0,1.0
115.0,183.0,1.0
108.0,271.0,1.0
536.0,710.0,1.0
382.0,713.0,1.0
328.0,1101.0,1.0
502.0,1040.0,1.0
175.0,556.0,1.0
474.0,67.0,1.0
215.0,824.0,1.0
114.0,226.0,1.0
411.0,249.0,1.0
495.0,1044.0,1.0
454.0,397.0,1.0
188.0,227.0,1.0
98.0,1016.0,1.0
146.0,361.0,1.0
352.0,341.0,1.0
237.0,840.0,1.0
303.0,318.0,1.0
525.0,818.0,1.0
135.0,81.0,1.0
98.0,941.0,1.0
194.0,1011.0,1.0
511.0,662.0,1.0
203.0,920.0,1.0
179.0,464.0,1.0
376.0,754.0,1.0
139.0,818.0,1.0
154.0,818.0,1.0
217.0,1001.0,1.0
212.0,927.0,1.0
180.0,683.0,1.0
489.0,841.0,1.0
417.0,514.0,1.0
376.0,390.0,1.0
175.0,685.0,1.0
431.0,1052.0,1.0
386.0,911.0,1.0
536.0,708.0,1.0
410.0,35.0,1.0
512.0,666.0,1.0
444.0,41.0,1.0
505.0,193.0,1.0
373.0,844.0,1.0
141.0,351.0,1.0
97.0,487.0,1.0
509.0,167.0,1.0
135.0,809.0,1.0
420.0,648.0,1.0
525.0,819.0,1.0
429.0,789.0,1.0
379.0,874.0,1.0
178.0,561.0,1.0
84.0,78.0,1.0
124.0,123.0,1.0
98.0,995.0,1.0
391.0,890.0,1.0
364.0,493.0,1.0
452.0,825.0,1.0
443.0,816.0,1.0
381.0,43.0,1.0
152.0,814.0,1.0
161.0,814.0,1.0
112.0,223.0,1.0
97.0,952.0,1.0
406.0,949.0,1.0
467.0,258.0,1.0
339.0,476.0,1.0
297.0,400.0,1.0
139.0,770.0,1.0
505.0,127.0,1.0
385.0,729.0,1.0
331.0,283.0,1.0
533.0,706.0,1.0
458.0,48.0,1.0
508.0,207.0,1.0
269.0,516.0,1.0
359.0,491.0,1.0
174.0,198.0,1.0
149.0,782.0,1.0
92.0,244.0,1.0
499.0,109.0,1.0
483.0,990.0,1.0
122.0,193.0,1.0
98.0,988.0,1.0
299.0,370.0,1.0
158.0,154.0,1.0
156.0,823.0,1.0
81.0,549.0,1.0
451.0,1049.0,1.0
298.0,357.0,1.0
191.0,813.0,1.0
266.0,892.0,1.0
137.0,287.0,1.0
81.0,191.0,1.0
264.0,1146.0,1.0
377.0,396.0,1.0
340.0,70.0,1.0
424.0,496.0,1.0
441.0,643.0,1.0
470.0,638.0,1.0
386.0,905.0,1.0
137.0,115.0,1.0
183.0,462.0,1.0
483.0,247.0,1.0
487.0,998.0,1.0
313.0,101.0,1.0
430.0,1010.0,1.0
524.0,816.0,1.0
270.0,542.0,1.0
117.0,245.0,1.0
83.0,573.0,1.0
328.0,81.0,1.0
534.0,779.0,1.0
477.0,1047.0,1.0
519.0,825.0,1.0
122.0,267.0,1.0
525.0,815.0,1.0
493.0,237.0,1.0
364.0,492.0,1.0
328.0,274.0,1.0
371.0,790.0,1.0
101.0,278.0,1.0
382.0,890.0,1.0
499.0,124.0,1.0
87.0,230.0,1.0
203.0,323.0,1.0
208.0,250.0,1.0
120.0,790.0,1.0
198.0,86.0,1.0
430.0,520.0,1.0
154.0,677.0,1.0
374.0,829.0,1.0
297.0,398.0,1.0
435.0,788.0,1.0
507.0,134.0,1.0
217.0,1138.0,1.0
163.0,872.0,1.0
333.0,473.0,1.0
270.0,528.0,1.0
102.0,177.0,1.0
509.0,179.0,1.0
130.0,267.0,1.0
169.0,813.0,1.0
234.0,567.0,1.0
186.0,1013.0,1.0
435.0,790.0,1.0
382.0,878.0,1.0
264.0,907.0,1.0
241.0,253.0,1.0
488.0,239.0,1.0
427.0,417.0,1.0
84.0,553.0,1.0
343.0,321.0,1.0
415.0,34.0,1.0
95.0,971.0,1.0
415.0,483.0,1.0
217.0,495.0,1.0
306.0,1146.0,1.0
377.0,824.0,1.0
529.0,680.0,1.0
261.0,492.0,1.0
497.0,107.0,1.0
126.0,789.0,1.0
266.0,541.0,1.0
143.0,104.0,1.0
378.0,756.0,1.0
374.0,838.0,1.0
221.0,266.0,1.0
328.0,1115.0,1.0
376.0,866.0,1.0
348.0,342.0,1.0
136.0,590.0,1.0
500.0,216.0,1.0
178.0,201.0,1.0
513.0,182.0,1.0
139.0,580.0,1.0
92.0,245.0,1.0
170.0,560.0,1.0
509.0,181.0,1.0
472.0,250.0,1.0
90.0,587.0,1.0
452.0,399.0,1.0
163.0,813.0,1.0
330.0,84.0,1.0
298.0,1144.0,1.0
141.0,792.0,1.0
216.0,564.0,1.0
223.0,814.0,1.0
198.0,562.0,1.0
341.0,58.0,1.0
168.0,199.0,1.0
136.0,564.0,1.0
393.0,676.0,1.0
341.0,320.0,1.0
161.0,173.0,1.0
98.0,488.0,1.0
96.0,940.0,1.0
380.0,881.0,1.0
129.0,336.0,1.0
193.0,1011.0,1.0
297.0,1147.0,1.0
528.0,818.0,1.0
342.0,61.0,1.0
196.0,374.0,1.0
314.0,123.0,1.0
154.0,801.0,1.0
133.0,530.0,1.0
108.0,139.0,1.0
370.0,376.0,1.0
379.0,876.0,1.0
530.0,815.0,1.0
431.0,651.0,1.0
342.0,478.0,1.0
139.0,673.0,1.0
484.0,980.0,1.0
119.0,280.0,1.0
193.0,913.0,1.0
169.0,192.0,1.0
159.0,854.0,1.0
467.0,393.0,1.0
314.0,200.0,1.0
381.0,884.0,1.0
145.0,360.0,1.0
393.0,905.0,1.0
258.0,1148.0,1.0
312.0,136.0,1.0
182.0,216.0,1.0
411.0,502.0,1.0
89.0,81.0,1.0
458.0,258.0,1.0
112.0,1036.0,1.0
458.0,644.0,1.0
111.0,236.0,1.0
536.0,489.0,1.0
541.0,759.0,1.0
327.0,1124.0,1.0
417.0,504.0,1.0
79.0,213.0,1.0
482.0,74.0,1.0
409.0,33.0,1.0
485.0,242.0,1.0
181.0,1121.0,1.0
437.0,1003.0,1.0
124.0,264.0,1.0
93.0,995.0,1.0
113.0,1052.0,1.0
432.0,521.0,1.0
312.0,192.0,1.0
299.0,338.0,1.0
422.0,496.0,1.0
490.0,514.0,1.0
434.0,821.0,1.0
99.0,926.0,1.0
225.0,567.0,1.0
528.0,1042.0,1.0
424.0,651.0,1.0
114.0,230.0,1.0
149.0,1089.0,1.0
434.0,1020.0,1.0
138.0,571.0,1.0
384.0,707.0,1.0
156.0,844.0,1.0
376.0,393.0,1.0
179.0,492.0,1.0
141.0,282.0,1.0
317.0,450.0,1.0
390.0,902.0,1.0
496.0,226.0,1.0
179.0,206.0,1.0
78.0,555.0,1.0
96.0,171.0,1.0
103.0,278.0,1.0
123.0,751.0,1.0
83.0,252.0,1.0
477.0,532.0,1.0
206.0,331.0,1.0
118.0,187.0,1.0
146.0,123.0,1.0
376.0,753.0,1.0
158.0,823.0,1.0
429.0,781.0,1.0
233.0,933.0,1.0
502.0,536.0,1.0
151.0,123.0,1.0
132.0,290.0,1.0
217.0,1000.0,1.0
380.0,739.0,1.0
438.0,264.0,1.0
542.0,759.0,1.0
309.0,439.0,1.0
197.0,800.0,1.0
427.0,1007.0,1.0
196.0,1014.0,1.0
376.0,795.0,1.0
420.0,507.0,1.0
349.0,56.0,1.0
246.0,929.0,1.0
182.0,380.0,1.0
315.0,221.0,1.0
378.0,735.0,1.0
128.0,807.0,1.0
420.0,505.0,1.0
153.0,80.0,1.0
425.0,996.0,1.0
501.0,218.0,1.0
120.0,807.0,1.0
94.0,987.0,1.0
142.0,111.0,1.0
197.0,925.0,1.0
81.0,557.0,1.0
91.0,792.0,1.0
431.0,1021.0,1.0
477.0,69.0,1.0
97.0,164.0,1.0
389.0,913.0,1.0
300.0,334.0,1.0
492.0,846.0,1.0
148.0,548.0,1.0
217.0,451.0,1.0
202.0,510.0,1.0
176.0,556.0,1.0
155.0,783.0,1.0
147.0,140.0,1.0
86.0,229.0,1.0
324.0,286.0,1.0
180.0,898.0,1.0
345.0,341.0,1.0
135.0,1078.0,1.0
391.0,405.0,1.0
139.0,808.0,1.0
402.0,247.0,1.0
210.0,805.0,1.0
97.0,957.0,1.0
179.0,460.0,1.0
336.0,64.0,1.0
221.0,1032.0,1.0
358.0,487.0,1.0
169.0,198.0,1.0
131.0,80.0,1.0
135.0,264.0,1.0
220.0,496.0,1.0
390.0,885.0,1.0
429.0,1049.0,1.0
445.0,643.0,1.0
412.0,505.0,1.0
312.0,212.0,1.0
405.0,949.0,1.0
437.0,1002.0,1.0
477.0,994.0,1.0
128.0,335.0,1.0
536.0,491.0,1.0
132.0,523.0,1.0
80.0,187.0,1.0
296.0,371.0,1.0
380.0,880.0,1.0
362.0,367.0,1.0
313.0,307.0,1.0
311.0,237.0,1.0
511.0,833.0,1.0
155.0,792.0,1.0
412.0,500.0,1.0
181.0,906.0,1.0
456.0,533.0,1.0
310.0,154.0,1.0
318.0,1130.0,1.0
266.0,1149.0,1.0
462.0,823.0,1.0
396.0,34.0,1.0
308.0,121.0,1.0
106.0,496.0,1.0
322.0,263.0,1.0
177.0,555.0,1.0
138.0,350.0,1.0
439.0,1005.0,1.0
214.0,925.0,1.0
536.0,779.0,1.0
467.0,1047.0,1.0
385.0,722.0,1.0
178.0,459.0,1.0
385.0,726.0,1.0
153.0,816.0,1.0
156.0,81.0,1.0
534.0,739.0,1.0
109.0,267.0,1.0
118.0,243.0,1.0
506.0,201.0,1.0
439.0,34.0,1.0
324.0,460.0,1.0
217.0,1133.0,1.0
202.0,81.0,1.0
295.0,361.0,1.0
469.0,643.0,1.0
431.0,827.0,1.0
101.0,178.0,1.0
374.0,753.0,1.0
430.0,525.0,1.0
155.0,1097.0,1.0
165.0,887.0,1.0
85.0,257.0,1.0
136.0,806.0,1.0
315.0,252.0,1.0
322.0,279.0,1.0
114.0,1043.0,1.0
167.0,553.0,1.0
413.0,505.0,1.0
430.0,260.0,1.0
117.0,189.0,1.0
419.0,483.0,1.0
388.0,883.0,1.0
179.0,681.0,1.0
422.0,646.0,1.0
309.0,167.0,1.0
295.0,378.0,1.0
221.0,1029.0,1.0
209.0,1011.0,1.0
131.0,270.0,1.0
83.0,225.0,1.0
97.0,589.0,1.0
125.0,791.0,1.0
112.0,807.0,1.0
514.0,1043.0,1.0
180.0,79.0,1.0
339.0,66.0,1.0
412.0,488.0,1.0
77.0,193.0,1.0
196.0,376.0,1.0
215.0,815.0,1.0
95.0,77.0,1.0
81.0,571.0,1.0
455.0,1052.0,1.0
111.0,133.0,1.0
136.0,813.0,1.0
366.0,487.0,1.0
379.0,840.0,1.0
144.0,816.0,1.0
114.0,129.0,1.0
504.0,212.0,1.0
139.0,343.0,1.0
213.0,1030.0,1.0
438.0,648.0,1.0
382.0,882.0,1.0
532.0,793.0,1.0
503.0,517.0,1.0
347.0,348.0,1.0
160.0,674.0,1.0
201.0,315.0,1.0
294.0,369.0,1.0
134.0,311.0,1.0
536.0,531.0,1.0
400.0,411.0,1.0
413.0,967.0,1.0
137.0,815.0,1.0
80.0,214.0,1.0
204.0,317.0,1.0
376.0,816.0,1.0
417.0,254.0,1.0
313.0,110.0,1.0
126.0,293.0,1.0
385.0,225.0,1.0
389.0,879.0,1.0
241.0,1141.0,1.0
378.0,819.0,1.0
177.0,820.0,1.0
197.0,924.0,1.0
117.0,129.0,1.0
206.0,1129.0,1.0
318.0,270.0,1.0
529.0,820.0,1.0
230.0,831.0,1.0
133.0,318.0,1.0
314.0,231.0,1.0
536.0,492.0,1.0
492.0,534.0,1.0
86.0,233.0,1.0
508.0,165.0,1.0
300.0,422.0,1.0
487.0,642.0,1.0
102.0,270.0,1.0
375.0,795.0,1.0
384.0,226.0,1.0
390.0,40.0,1.0
184.0,1121.0,1.0
186.0,457.0,1.0
207.0,817.0,1.0
173.0,82.0,1.0
161.0,883.0,1.0
159.0,168.0,1.0
190.0,820.0,1.0
88.0,278.0,1.0
140.0,588.0,1.0
271.0,540.0,1.0
337.0,318.0,1.0
348.0,55.0,1.0
499.0,228.0,1.0
83.0,231.0,1.0
497.0,227.0,1.0
84.0,549.0,1.0
429.0,480.0,1.0
114.0,733.0,1.0
191.0,295.0,1.0
147.0,778.0,1.0
86.0,250.0,1.0
119.0,255.0,1.0
309.0,221.0,1.0
518.0,827.0,1.0
299.0,413.0,1.0
238.0,460.0,1.0
442.0,825.0,1.0
440.0,1049.0,1.0
98.0,493.0,1.0
506.0,178.0,1.0
149.0,269.0,1.0
428.0,476.0,1.0
332.0,283.0,1.0
99.0,1000.0,1.0
507.0,651.0,1.0
267.0,906.0,1.0
180.0,503.0,1.0
213.0,801.0,1.0
330.0,300.0,1.0
394.0,234.0,1.0
473.0,253.0,1.0
511.0,196.0,1.0
117.0,275.0,1.0
104.0,79.0,1.0
189.0,1015.0,1.0
503.0,520.0,1.0
207.0,249.0,1.0
177.0,819.0,1.0
391.0,690.0,1.0
121.0,126.0,1.0
138.0,554.0,1.0
198.0,236.0,1.0
309.0,217.0,1.0
447.0,40.0,1.0
110.0,813.0,1.0
122.0,247.0,1.0
174.0,204.0,1.0
305.0,1147.0,1.0
379.0,822.0,1.0
177.0,211.0,1.0
243.0,931.0,1.0
314.0,189.0,1.0
343.0,328.0,1.0
143.0,773.0,1.0
409.0,488.0,1.0
386.0,708.0,1.0
317.0,236.0,1.0
413.0,489.0,1.0
432.0,776.0,1.0
113.0,255.0,1.0
477.0,1048.0,1.0
148.0,373.0,1.0
148.0,834.0,1.0
307.0,117.0,1.0
305.0,330.0,1.0
189.0,911.0,1.0
201.0,822.0,1.0
316.0,452.0,1.0
216.0,827.0,1.0
120.0,281.0,1.0
250.0,1147.0,1.0
106.0,275.0,1.0
296.0,394.0,1.0
313.0,165.0,1.0
185.0,905.0,1.0
223.0,567.0,1.0
172.0,199.0,1.0
127.0,318.0,1.0
488.0,984.0,1.0
183.0,287.0,1.0
534.0,714.0,1.0
87.0,238.0,1.0
393.0,917.0,1.0
236.0,929.0,1.0
337.0,474.0,1.0
490.0,88.0,1.0
305.0,1143.0,1.0
141.0,80.0,1.0
133.0,532.0,1.0
253.0,1147.0,1.0
158.0,552.0,1.0
96.0,1003.0,1.0
396.0,682.0,1.0
185.0,914.0,1.0
300.0,419.0,1.0
340.0,321.0,1.0
295.0,362.0,1.0
351.0,348.0,1.0
308.0,218.0,1.0
547.0,521.0,1.0
540.0,755.0,1.0
415.0,652.0,1.0
480.0,1000.0,1.0
492.0,991.0,1.0
96.0,588.0,1.0
318.0,447.0,1.0
305.0,174.0,1.0
454.0,1048.0,1.0
160.0,789.0,1.0
97.0,986.0,1.0
314.0,207.0,1.0
264.0,510.0,1.0
469.0,406.0,1.0
336.0,316.0,1.0
146.0,126.0,1.0
488.0,983.0,1.0
143.0,492.0,1.0
149.0,125.0,1.0
105.0,281.0,1.0
130.0,1063.0,1.0
131.0,788.0,1.0
158.0,840.0,1.0
92.0,270.0,1.0
399.0,245.0,1.0
512.0,155.0,1.0
301.0,375.0,1.0
325.0,460.0,1.0
399.0,195.0,0.0
259.0,617.0,0.0
29.0,1024.0,0.0
120.0,700.0,0.0
217.0,798.0,0.0
202.0,606.0,0.0
466.0,76.0,0.0
450.0,890.0,0.0
221.0,956.0,0.0
585.0,1013.0,0.0
308.0,1023.0,0.0
203.0,287.0,0.0
245.0,247.0,0.0
130.0,182.0,0.0
266.0,88.0,0.0
492.0,591.0,0.0
480.0,525.0,0.0
225.0,1002.0,0.0
230.0,1171.0,0.0
558.0,883.0,0.0
259.0,759.0,0.0
175.0,577.0,0.0
123.0,978.0,0.0
248.0,538.0,0.0
228.0,906.0,0.0
92.0,83.0,0.0
495.0,838.0,0.0
253.0,910.0,0.0
55.0,286.0,0.0
43.0,204.0,0.0
393.0,559.0,0.0
89.0,392.0,0.0
441.0,861.0,0.0
188.0,961.0,0.0
521.0,1110.0,0.0
196.0,878.0,0.0
179.0,913.0,0.0
473.0,631.0,0.0
259.0,419.0,0.0
132.0,145.0,0.0
281.0,63.0,0.0
467.0,782.0,0.0
142.0,1063.0,0.0
523.0,226.0,0.0
294.0,1207.0,0.0
176.0,601.0,0.0
421.0,161.0,0.0
524.0,24.0,0.0
534.0,232.0,0.0
25.0,58.0,0.0
338.0,731.0,0.0
181.0,246.0,0.0
409.0,200.0,0.0
11.0,731.0,0.0
86.0,667.0,0.0
63.0,1200.0,0.0
398.0,445.0,0.0
517.0,378.0,0.0
466.0,944.0,0.0
142.0,131.0,0.0
252.0,953.0,0.0
145.0,481.0,0.0
244.0,876.0,0.0
25.0,1048.0,0.0
264.0,1136.0,0.0
370.0,865.0,0.0
20.0,975.0,0.0
188.0,495.0,0.0
277.0,28.0,0.0
10.0,444.0,0.0
98.0,535.0,0.0
136.0,506.0,0.0
218.0,513.0,0.0
32.0,881.0,0.0
297.0,239.0,0.0
519.0,271.0,0.0
301.0,1179.0,0.0
231.0,33.0,0.0
247.0,99.0,0.0
287.0,146.0,0.0
322.0,207.0,0.0
23.0,548.0,0.0
583.0,459.0,0.0
65.0,610.0,0.0
91.0,536.0,0.0
141.0,491.0,0.0
118.0,962.0,0.0
236.0,104.0,0.0
112.0,1211.0,0.0
403.0,163.0,0.0
26.0,714.0,0.0
424.0,580.0,0.0
45.0,97.0,0.0
160.0,499.0,0.0
66.0,776.0,0.0
53.0,916.0,0.0
565.0,553.0,0.0
433.0,1177.0,0.0
367.0,677.0,0.0
24.0,884.0,0.0
580.0,621.0,0.0
512.0,442.0,0.0
495.0,1009.0,0.0
280.0,358.0,0.0
522.0,803.0,0.0
47.0,1111.0,0.0
108.0,258.0,0.0
289.0,1153.0,0.0
145.0,636.0,0.0
521.0,837.0,0.0
35.0,860.0,0.0
93.0,52.0,0.0
67.0,577.0,0.0
354.0,29.0,0.0
389.0,317.0,0.0
499.0,9.0,0.0
183.0,6.0,0.0
128.0,677.0,0.0
400.0,1023.0,0.0
526.0,273.0,0.0
133.0,443.0,0.0
125.0,472.0,0.0
406.0,1196.0,0.0
554.0,21.0,0.0
10.0,321.0,0.0
304.0,1053.0,0.0
283.0,34.0,0.0
47.0,468.0,0.0
493.0,535.0,0.0
19.0,94.0,0.0
136.0,400.0,0.0
419.0,898.0,0.0
425.0,968.0,0.0
102.0,709.0,0.0
371.0,70.0,0.0
297.0,819.0,0.0
371.0,507.0,0.0
344.0,654.0,0.0
363.0,14.0,0.0
27.0,353.0,0.0
145.0,957.0,0.0
151.0,444.0,0.0
538.0,109.0,0.0
298.0,457.0,0.0
243.0,1188.0,0.0
149.0,209.0,0.0
357.0,1023.0,0.0
89.0,354.0,0.0
105.0,845.0,0.0
216.0,365.0,0.0
311.0,788.0,0.0
462.0,365.0,0.0
306.0,552.0,0.0
462.0,769.0,0.0
550.0,1051.0,0.0
272.0,875.0,0.0
37.0,564.0,0.0
47.0,1149.0,0.0
217.0,630.0,0.0
38.0,922.0,0.0
453.0,378.0,0.0
567.0,448.0,0.0
64.0,6.0,0.0
456.0,74.0,0.0
450.0,384.0,0.0
463.0,192.0,0.0
188.0,149.0,0.0
118.0,863.0,0.0
542.0,828.0,0.0
312.0,1079.0,0.0
572.0,286.0,0.0
481.0,47.0,0.0
120.0,37.0,0.0
430.0,742.0,0.0
414.0,1115.0,0.0
80.0,680.0,0.0
576.0,711.0,0.0
461.0,783.0,0.0
51.0,341.0,0.0
547.0,445.0,0.0
565.0,588.0,0.0
405.0,158.0,0.0
125.0,357.0,0.0
389.0,338.0,0.0
484.0,845.0,0.0
297.0,467.0,0.0
438.0,134.0,0.0
361.0,156.0,0.0
33.0,186.0,0.0
504.0,802.0,0.0
360.0,680.0,0.0
382.0,172.0,0.0
488.0,646.0,0.0
492.0,401.0,0.0
172.0,588.0,0.0
51.0,583.0,0.0
24.0,434.0,0.0
109.0,103.0,0.0
158.0,735.0,0.0
2.0,414.0,0.0
287.0,916.0,0.0
350.0,798.0,0.0
361.0,158.0,0.0
54.0,104.0,0.0
48.0,842.0,0.0
514.0,448.0,0.0
280.0,1214.0,0.0
235.0,1106.0,0.0
537.0,995.0,0.0
242.0,1000.0,0.0
212.0,922.0,0.0
365.0,68.0,0.0
171.0,408.0,0.0
550.0,142.0,0.0
18.0,926.0,0.0
444.0,466.0,0.0
338.0,739.0,0.0
396.0,857.0,0.0
418.0,473.0,0.0
130.0,894.0,0.0
478.0,42.0,0.0
111.0,37.0,0.0
22.0,799.0,0.0
306.0,689.0,0.0
112.0,304.0,0.0
481.0,82.0,0.0
553.0,285.0,0.0
499.0,186.0,0.0
460.0,888.0,0.0
